id,date,tweet,city,retweets,translated_tweet
1349336133239332864,2021-01-13 12:42:58+00:00," sir alvin ok lang sana kahit made in china ang vaccine, ang mahalaga mataas ang efficacy rate, kung 50% lang wag nalang intayin ko nalang yung may 95%",Quezon City,6,"sir alvin it's ok even if the vaccine is made in china, the important thing is the efficacy rate is high, if it's only 50% i don't want it i will just wait for the one with 95%"
1349292422925176832,2021-01-13 09:49:16+00:00,confidential dahil gamitin sa masamang paraan. ok sana na pandagdag sa covid 19 vaccines,Quezon City,6,confidential because they'll use it in a bad way. it's much better if they'll just add it for covid 19 vaccines
1349239994829869056,2021-01-13 06:20:57+00:00," sabi nila may crime daw at leave it at that daw. naloko na! covid-19 vaccines wag daw tyo choosy. maloloko tyo sa ganitong klase ng mga opisyales natin. parang pag sinabi nila, yun na yun at wag na tyo pumalag. solved! ✌️🤪🇵🇭",Quezon City,6,"they said there was a crime and leave it at that. crazy! covid-19 vaccines let's not be choosy. you will be fooled by this kind of officers. It's like when they say something, that's it and don't question it. solved! ✌️🤪🇵🇭"
1349198710815612928,2021-01-13 03:36:54+00:00,dinadagdagan nyo yung mga tao na ayaw sa vaccine.,Quezon City,6,you are increasing the number of people who do not want the vaccine.
1349046878516571904,2021-01-12 17:33:34+00:00,basta kami 'di po muna kami magpapa vaccine. nako mhirap na po 🙈,Quezon City,6,as long as we don't get vaccinated first. it's difficult 🙈
1348969837331025920,2021-01-12 12:27:26+00:00,we r all 2 busy with the vaccines and other issues.di natin napansin ang pagtaas ng bilihin.ang baboy ay nasa ₱320-350 na per kilo.ang mga gulay kasing presyo na ng mga miss ko si mareng winnie na nag iikot sa kamuning para bantayan ang presyo.hoy gising!,Quezon City,6,we are all too busy with the vaccines and other issues. we didn't notice the increase in prices. the pork is at ₱ 320-350 per kilo. the vegetables are as expensive i miss mareng winnie who goes around in kamuning to watch the price. hey wake up!
1348956166747955200,2021-01-12 11:33:07+00:00,"hahahaha tarak mo lahat ng vaccine na yan sa pwet mo. for sure, sya at lahat ng kamag anak nya naka pfizer /moderna",Quezon City,12,"hahahaha you inject all that vaccine in your ass. for sure, she and all her relatives are gonna use pfizer /moderna"
1348942840408153856,2021-01-12 10:40:09+00:00,"oo. choosy na kung choosy. pero 'di hamak na mas gusto ko ang galing us o uk kesa galing china! wait, vaccine pa ba ang pinag-uusapan natin? sorry, afam ang nasa isip ko ngayon. 😁",Quezon City,6,"yes. choosy if choosy. but I really prefer the one from us or uk than from china! wait, are we still talking about vaccines? sorry, afam is on my mind right now. 😁"
1348942132615151616,2021-01-12 10:37:21+00:00,"by february, darating na raw ng 50 thousand doses ng sinovac vaccine mula china. priority raw turukam ang mga medical frontliner. ang tanong, gusto ba ng mga frontliner natin ang bakunang may 50 percent efficacy rate?",Quezon City,12,"by february, 50 thousand doses of sinovac vaccine will arrive from china. medical frontliners are the priority to be injected. the question is, do our frontliners want a vaccine with a 50 percent efficacy rate?"
1348834168491233280,2021-01-12 03:28:20+00:00,"parang nakikinita ko na sometime 12 months later may headline sa news na, libo-libong vaccine, walang pumapansin. charot.🤭",Quezon City,6,"I seem to forese that sometime 12 months later there will be a headline in the news that says, thousands of vaccines, no one pays attention. charot.🤭"
1348485181179523072,2021-01-11 04:21:35+00:00,"manila mayor isko moreno, nilagdaan na ang mga dokumento para sa pagbili ng 12 refrigeration units para sa #covid19 vaccines.ayon kay yorme, magtatayo din ang manila lgu ng mga storage facility para dito.📷: ",Quezon City,6,"manila mayor isko moreno, documents have been signed for the purchase of 12 refrigeration units for #covid19 vaccines. according to yorme, manila lgu will also build storage facilities for it.📷:"
1348484367748714496,2021-01-11 04:18:21+00:00,ewan ko na lng talaga pag pinaburan pa nila yung vaccine ng nga intsik,Quezon City,6,I really don't know what will happen if they still favored the Chinese vaccine
1348484366062637056,2021-01-11 04:18:21+00:00,"so ayon sa mga nababasa ko sa facebook, mas madami pumipili ng vaccine ng aztrazeneca kesa sa sinopharm na gawang chinese. buti na lang",Quezon City,6,"so according to what i read on facebook, more people choose aztrazeneca vaccine than sinopharm made by chinese. that's good"
1348468734952828928,2021-01-11 03:16:14+00:00,"  ahaha, naku, matagal pa dito yan vaccine chenes, nagtatalo pa nga saan kukuha hahaha",Quezon City,6,"ahaha, naku, it's gonna be a long time until vaccines will arrive here, they are even still arguing about where to get it hahaha"
1348402570717405184,2021-01-10 22:53:19+00:00,pwede bang pumili ng brand na iinject na vaccine pag dating dito sa pilipinas ?,Quezon City,6,can i choose what vaccine brand i'm going to be injected with when they arrive here in the philippines?
1348287089956122624,2021-01-10 15:14:26+00:00,laklakin nila yang vaccine nila. 🤬👎🏻,Quezon City,6,let them drink all that vaccine. 🤬👎🏻
1348245455658835968,2021-01-10 12:29:00+00:00,"sinovac has no eua approval from established markets eg. us fda , eu ; efficacy and safety data not well documented. given low acceptability rate on vaccination in surveys  , will the government procurement of sinovac boost vaccine trust among filipinos ?",Quezon City,24,"sinovac has no eua approval from established markets eg. us fda, ​​eu; efficacy and safety data not well documented. given low acceptability rate on vaccination in surveys, will the government procurement of sinovac boost vaccine trust among filipinos?"
1347846207129849856,2021-01-09 10:02:32+00:00,handa ka na bang magpabakuna laban sa covid? gaano ba kahalaga at ka-safe ang covid vaccine na aaprubahan ng fda sa pilipinas? samahin kami bukas sa kapamilya konek para maliwanagan sa usaping ito.,Quezon City,12,are you ready to get vaccinated against covid? how important and safe is the covid vaccine approved by the fda in the philippines? join us tomorrow with family konek to be enlightened on this issue.
1347770243268034304,2021-01-09 05:00:41+00:00,"paano naman magiging rape yun eh kita sa cctv na binaril nung pulis yung mag ina? based on the autopsy, 15b yung ninakaw sa philhealth. kung iche-check yung computations, talagang smuggled yung vaccines kase kung hindi, need muna kumalat sa pinas ang covid bago mag travel ban. 👊",Quezon City,6,"how can that be rape eh you see on the cctv that the police shot the mother and son? based on the autopsy, 15b were stolen from philhealth. if I check the computations, the vaccines are really smuggled, otherwise, covid needs to spread to the Philippines first before the travel ban. 👊"
1347525725377556480,2021-01-08 12:49:03+00:00,janssen single dose vaccine.  bright spots 🔥,Quezon City,6,janssen single dose vaccine. bright spots 🔥
1347506520183828480,2021-01-08 11:32:44+00:00,janssen single dose vaccine.  bright spots 🔥,Quezon City,6,janssen single dose vaccine. bright spots 🔥
1347208188462911488,2021-01-07 15:47:16+00:00,live vaccines,Quezon City,6,live vaccines
1347177590230904832,2021-01-07 13:45:41+00:00,"kudos to sec. galvez, vaccine czar. keep it up , sir. ",Quezon City,6,"kudos to sec. galvez, vaccine czar. keep it up, sir."
1347125772541063168,2021-01-07 10:19:47+00:00,napapasanaall na lang ako sa mga tito at tita ko na nakapagpa covid-19 vaccine na sa k.s.a. 😭,Quezon City,6,i can only hope to be in the same situation as my aunts and uncles who already got their covid-19 vaccine in k.s.a. 😭
1347084444713172992,2021-01-07 07:35:33+00:00,buti po sa qc hindi china yung bibilhin na vaccine 💉,Quezon City,6,qc is fortunate enough not to buy the china vaccine 💉
1347044301935497216,2021-01-07 04:56:03+00:00,"imagine, wala pa yung vaccine pero nasa training stage na sila agad agad. wew.",Quezon City,6,"imagine, they don't have the vaccine yet but they are in the training stage right away. wew."
1347009870084509696,2021-01-07 02:39:13+00:00,"4. what’s the game plan for the new strain na as per hk, galing dito? - nag contact tracing na ba? what’s the plan?5. how about the people’s vaccine? - ano na? kailan na? dami na natin inutang na budget. ano nang next steps?",Quezon City,6,"4. what’s the game plan for the new strain that as per hk, came from here? - Have you done contact tracing yet? what’s the plan? 5. how about the people’s vaccine? - what now? when will it be? we already borrowed a huge budget. what are the next steps?"
1346419717255299072,2021-01-05 11:34:10+00:00,grabe kanya kanya na ang acquisition ng cities for covid vaccine...,Quezon City,12,this is sever cities are left to acquire their own covid vaccine...
1346412720543862784,2021-01-05 11:06:22+00:00,tangina bakit kelangan pang makipag coordinate ng mga lgus sa national bago makabili ng vaccine? para ano? kickback???,Quezon City,6,fuck why do lgus need to coordinate with the national before buying a vaccine? for what? kickback ???
1346404778700521472,2021-01-05 10:34:48+00:00,"  baka nga may mga senators na din na nabakunahan, remember when sotto mentioned to as certain senators kung effective (?) yung vaccines?",Quezon City,6,"Maybe there are senators who have already been vaccinated, remember when sotto mentioned to as certain senators if the vaccines are effective (?)?"
1346358605239357440,2021-01-05 07:31:20+00:00,when news started to come out lgu's plan to purchase vaccines... bigla ako na-curious kung paano kaya sa marikina... given na nasalanta sila ng bagyo,Quezon City,6,when news started to come out lgu's plan to purchase vaccines ... i suddenly got curious how they will be in marikina ... given that they got devastated by the storm
1346277538813755392,2021-01-05 02:09:12+00:00," natawa nga akk madam! kasi naunang mag announce ang manila, navotas at valenzuela sa mga vaccine programs nila! tas biglang may pa 1b si mayora! pak! sana lang makatanggap talaga lahat!",Quezon City,6,"i did laugh madam! because manila, navotas and valenzuela are the first ones to announce their vaccine programs ! then mayora suddenly gave 1b! sir! I just really hope that everyone will get to receive something!"
1346237003503845120,2021-01-04 23:28:08+00:00,"same tot tas may nga mukha na ng mga senador, mayor, etc yung vaccine. 🥴🥴🥴🥴",Quezon City,6,"same thought then the vaccines will have the faces of the senators, mayors, etcetera. 🥴🥴🥴🥴"
1346160220762902528,2021-01-04 18:23:01+00:00," well, ayun na nga lamentation ng friend kong doctor sa us. ayaw ng madami-daming frontliners na magpa bakuna kasi wala  sapat na human trials bago approve. so nagiging mixed emotions ng mga tao. more studies talaga. studying a little on traditional vaccines as opposed to mrna.",Quezon City,6,"well, that's the lamentation of my doctor friend in the us. many frontliners don't want to get vaccinated because there aren't enough human trials before the approval. so people do have mixed emotions about it. more studies really. studying a little on traditional vaccines as opposed to mrna."
1346043172107927552,2021-01-04 10:37:55+00:00,jusmiyo! kung inaus nio ung vaccine program in the first place eh di sana walang illegal na pumasok na vaccines! all this time vaccine ang inaantay natin pero lokohan lang pala!,Quezon City,6,"my god! if they correctly set up the vaccine program in the first place, then no vaccines will enter illegally! all this time we are waiting for the vaccine but it's just a hoax!"
1346015207907233792,2021-01-04 08:46:47+00:00,but can lgus smuggle the vaccines a la psg? 🤔,Quezon City,6,but can lgus smuggle the vaccines like psg? 🤔
1346008839875792896,2021-01-04 08:21:29+00:00,pasig allots p300 million for covid-19 vaccines: vico sotto: via  excellent news. keep it up ! mayor,Quezon City,6,pasig allots p300 million for covid-19 vaccines: vico sotto: via excellent news. keep it up! major
1345977891155185664,2021-01-04 06:18:30+00:00,"so smuggled din yung vaccine na ginamit nila kung totoo to? ano na, basta chinese, lusot din? 🤦♂️🤦♂️",Quezon City,6,"so if that's true the vaccine that they used was also smuggled? so what, as long as it's the chinese, there's no consequence? 🤦♂️🤦♂️"
1345931587490201600,2021-01-04 03:14:31+00:00,"ano na kaya ang update sa mga, 1. pogo, 2. kaso ni koko at ni, 3. sinas, 4. dolomite, 5. philhealth l, 6. intel funds, 7. donations, 8. inutang, 9. may alloted pera sa vaccines, 10. kaso ni delima na walang sufficient evidence.... just asking!",Quezon City,6,"what is the update on, 1. pogo, 2. koko's case, 3. sinas' case, 4. dolomite, 5. philhealth l, 6. intel funds, 7. donations, 8. owed, 9. there's alloted money on vaccines, 10. delima's case without sufficient evidence .... just asking!"
1345607502918946816,2021-01-03 05:46:43+00:00,vaccine!!,Quezon City,6,vaccine !!
1345004510956044288,2021-01-01 13:50:39+00:00,use of unregistered vaccine is illegal - fda. period.,Quezon City,6,use of unregistered vaccine is illegal - fda. period.
1344967305201999872,2021-01-01 11:22:48+00:00,di ba merong vaccine czar?,Quezon City,6,is there a czar vaccine?
1344499922670768128,2020-12-31 04:25:35+00:00,ang tagal naman ng script ng mga bwakanambitch na dds para don sa smuggled vaccines!,Quezon City,6,the script of the fucking dds for the smuggled vaccines are taking too long
1344225853635317504,2020-12-30 10:16:32+00:00,so iimbestigahan ang illegally obtained vaccine? ibig sabihin walang al so duts? taena nyo! moro moro!,Quezon City,6,so will the illegally obtained vaccine be investigated? does tha mean there's no so duts? fuck you! comedy!
1344191168167387136,2020-12-30 07:58:43+00:00,nakakasuhan kami kahit interns palang kami kasi bawal ang practice na pag bibigay ng vaccines na walang lisensya. kayo ano?,Quezon City,6,we are sued even though we are interns because the practice of giving vaccines without a license is forbidden. what about you
1344082477254463488,2020-12-30 00:46:49+00:00,"4. sabi ni fda head domingo m.d. na kahit donasyon ang sinofarm vaccine dapat dumaan sa tamang proseso. 5. nabasa ko ang tweet ni  basta maliit dapat na negosyo dapat magdaan sa fda pero kung ""sila"" pwedeng hindi na.",Quezon City,6,4. fda head domingo m.d. said that even though the sinofarm vaccine is donated it still must go through the proper process. 5. i read the tweet of that small businesses should go through the fda but for them they're allowed not to.
1344079800147693568,2020-12-30 00:36:10+00:00,2. ito'y taliwas sa sinabi ni dilg sec año na walang batas na pinagbabawal sa pagbigay ng vaccine para sa mga sundalo.3. sabi ni sec año na isang gabinete lang ang nakatangap ng sinofarm vaccine. pero ito'y taliwas sa sinabi ni sec bello walang gabinete ang nakatangp ng vaccine.,Quezon City,6,2. this is contrary to what dilg sec año said that there is no law prohibiting the giving of vaccine for soldiers. 3. sec año said that only one cabinet received the sinofarm vaccine. but this is contrary to what sec bello said that no cabinet received the vaccine.
1344077309968433152,2020-12-30 00:26:17+00:00,sabi ni sec delfin lorenzana hindi niya alam kung saan nangaling ang sinofarm vaccine na pinamahagi sa mga sundalo lalo sa hanay ng mga psg. hindi din alam ni delfin lorenzana kung ito'y donacion at kanino galing. at hindi siya papayag sa kung may panibagong vaccine.,Quezon City,6,sec delfin lorenzana said he did not know where the sinofarm vaccine distributed to the soldiers came from especially among the psg. delfin lorenzana also doesn't know if it's a donation and from whom. and he will not consent to if there is another vaccine.
1343876253992947456,2020-12-29 11:07:21+00:00,imagine saying vaccines are of negligible value. during a pandemic.,Quezon City,6,imagine saying vaccines are of negligible value. during a pandemic.
1343873558783557632,2020-12-29 10:56:39+00:00,"magkano ulit ang vaccine? mga 3k each di ba? kung ako nag-bigay ako ng 3k na cash sa pulis, tatawagin niyo bang ‘token’ yun? ano yun, parang candy?",Quezon City,6,"how much again is the vaccine? about 3k each right? if I gave 3k cash to the police, would you call it a ‘token’? what is that, just like a candy?"
1343812651659325440,2020-12-29 06:54:37+00:00," yung vaccine na ilang phases, trials at research ang pinagdaanan, token lang pala wow naman.",Quezon City,6,"the vaccine that went through several phases, trials and research, it's just a token wow."
1343777203453009920,2020-12-29 04:33:46+00:00,coming soon... vaccine in a blue pill 😂,Quezon City,6,coming soon ... vaccine in a blue pill 😂
1343771574344720384,2020-12-29 04:11:24+00:00,sabi ko nga kung papiliin si  nalalatag sa harap nya sinovac and pfizer vaccine ano pipiliin nya? kasi kung sinovac ako na magbabayad usapang matino yan,Quezon City,12,"I said that if he has a choice with sinovac and pfizer vaccine lying in front of him, what will he choose? because if it's sinovac i'm gonna pay for it that's a sensible conversation"
1343577145868574720,2020-12-28 15:18:48+00:00,"sana may adverse effects yung vaccine na tinurok sa mga greedy government officials na yan para naman mauna na silang mamatay sa pagpapaka-makasarili nila, pwe! ang sasahol. inuna pa mga sarili nila imbes na health workers muna???",Quezon City,6,"I hope the vaccine that was injected into those greedy government officials has adverse effects so that they will die first because of their selfishness, pwe! greedy fucker they put themselves first instead of health workers ???"
1343561763531280384,2020-12-28 14:17:41+00:00,"“no vaccine, no stay here.” ang taba talaga ng utak nitong...well, kayo na po mag-decide kung ano siya.",Quezon City,6,"""No vaccine, no stay here."" this one really has a fat brain... well, you decide what he is."
1343556356985376768,2020-12-28 13:56:12+00:00,few months ago may issue bout some senators receiving vaccine hmmm.... walang usok kung walang apoy. kaway kaway #pepsi este tito sen 🙄,Quezon City,6,few months ago there's an issue about some senators receiving vaccine hmmm .... there's no smoke if there's no flame. wave  #pepsi i meant tito sen 🙄
1343555569479651328,2020-12-28 13:53:04+00:00,nanood ka ba ng news? nauna na sila sa vaccine. oks lang sayo? #notovipvaccination,Quezon City,6,did you watch the news? they already went ahead and got the vaccine first. that's okay with you? #notovipvaccination
1343524293016051456,2020-12-28 11:48:47+00:00,"kung may pinakaunang tao dapat tusukin ng vaccine ay ang presidente ng bansa, sumunod ang mga nakapaligid sa kanya. hindi ikaw  hindi ako at mas lalo hindi sila. 😁",Quezon City,6,"if there's a person that needs to be vaccinated first it should be the president of the country, followed by those around him. not you not me and more especially not them. 😁"
1343478489060556800,2020-12-28 08:46:47+00:00,ina!!! asan na kase ang vaccine!!!,Quezon City,6,fuck !!! where is the vaccine !!!
1343456937543811072,2020-12-28 07:21:08+00:00,sana tubuan ng konsiyensiya ang side effect ng vaccine!,Quezon City,6,I hope the side effects of the vaccine is to make you have a conscience!
1343442547075547136,2020-12-28 06:23:57+00:00,nagpabakuna na pala si duterte at ang militar ng pangontra sa covid. dapat hindi na sila isali pa sa bibilhin na vaccine ng gubyerno.,Quezon City,6,it turns out that duterte and the military have already vaccinated against covid. they should no longer be included in the government's vaccine purchase.
1343326988849750016,2020-12-27 22:44:46+00:00,ang news nowadays sa ph. mas marami pa ang covid status and vaccines updates galing ibang bansa kesa sa updates sa vaccines dito sa bansa.,Quezon City,6,the news nowadays on ph. there are more covid status and vaccines updates from abroad than there are updates on vaccines here in the country.
1343072593910190080,2020-12-27 05:53:54+00:00,"ugghh.. come on. 🙄🤦♀️duterte to us: no vaccine, no vfa | global news",Quezon City,6,"ugghh .. come on. 🙄🤦♀️duterte to us: no vaccine, no vfa | global news"
1343049367414927104,2020-12-27 04:21:36+00:00,asshole talaga itong dds lord. nakakita na naman ng butas para bigyang dahilan ang pagbili ng sinovac vaccines. alam naman nyang di kakagat ang us sa blackmail nya. sa isang banda ok din yan para mabilis ang pag aresto sa kanya ng icc.,Quezon City,12,"this dds lord is really an asshole. found another hole to justify the purchase of sinovac vaccines. he knew that the us won't abide by his blackmail. on one hand, that's also okay to quicken his arrest by the icc"
1342967445301067520,2020-12-26 22:56:04+00:00,"  duque failed to provide the necessary documents on time for us to be provided with the vaccines, and yet tayo pa ang may lakas ng loob na manakot pag hindi tayo binigyan ng gamot. haayyy. ano na?  ",Quezon City,6,"duque failed to provide the necessary documents on time for us to be provided with the vaccines, and yet we still have the courage to threaten if we are not given medicine. haayyy. what now?"
1342866589461356544,2020-12-26 16:15:18+00:00,yung covid vaccine ata,Quezon City,12,it's maybe the covid vaccine
1342865856103997440,2020-12-26 16:12:23+00:00,utak mo may ubo sis bakit hihintayin pa dumating kung pwede namang mag impose na ng travel ban 😭 wala pa nga tayong vaccine tapos dagdag hirap sa frontliners kapag nakapasok yung bagong covid strain 😭,Quezon City,6,your brain has a cough sis why wait for it to come when we can impose a travel ban 😭 we don't even have a vaccine yet and that will make things more difficult for the frontliners when the new covid strain enters 😭
1342844533797634048,2020-12-26 14:47:40+00:00,hala matagal na kaming may vaccine. sila nalang ata sa palasyo ang walang turok. charot.,Quezon City,6,hala we have had a vaccine for a long time. those who are in the palace are the ones not injected yet. charot.
1342835059179417600,2020-12-26 14:10:01+00:00,ok lang naman talaga ang 50% efficacy basta ang bibigyan lang ay yung mga pulitikong sumoporta na makuha yun. e malamang sila may access dun sa vaccines sa ibang bansa.,Quezon City,6,50% efficacy is really okay as long as all that will be given to the politicians who support getting it. of course they probably have access to vaccines in other countries.
1341359193442328320,2020-12-22 12:25:27+00:00,yes 🥺 sana may vaccine na nun,Quezon City,6,yes 🥺 I hope there is a vaccine now
1341193275097550848,2020-12-22 01:26:09+00:00,"ito yung mga panahong kuluwestyunin mo talaga kung saan napupunta ang buwis na ibinabayad mo. ang laki laki ng kaltas sa'yo, tapos malalaman mong palpak ang gobyerno at wala pa ring vaccine sa bansa natin. pakshet talaga!!!!",Quezon City,6,"these are the times when you really question where the tax you pay goes. a huge tax is deducted from you, then you will discover that the government is a failure and that there is still no vaccine in our country. really fuck this shit !!!!"
1340325484484149248,2020-12-19 15:57:52+00:00,demanding accountability puts pressure on our leaders ! maynila - tuloy pa rin ang negosasyon ng pilipinas para makabili ng coronavirus disease (covid-19) vaccine sa pfizer sa kabila ng ulat ng naunsiyaming kasunduan.,Quezon City,6,demanding accountability puts pressure on our leaders! manila - the philippines are still negotiating to buy the coronavirus disease (covid -19) vaccine from pfizer despite the report of intercepted agreement.
1340073000775819264,2020-12-18 23:14:35+00:00,sana lang di tayo umabot sa point ng vaccine tourism kasi super elitist nun.,Quezon City,6,I just hope we don't reach the point of vaccine tourism because it's super elitist.
1339728482381664256,2020-12-18 00:25:35+00:00,vaccine number 2 fda approved. silver linings,Quezon City,6,vaccine number 2 fda approved. silver linings
1339403627975245824,2020-12-17 02:54:44+00:00,"eh kung tinanggal na sana si duque nung una pa lang, edi sana may 10m vaccines na tayo ngayon. sana gets na ng dds ang doktrinang #respondeatsuperior.",Quezon City,6,"eh if duque had been removed earlier, we would have had 10m vaccines now. hopefully the dds gets the #respondeatsuperior doctrine."
1339382118791540736,2020-12-17 01:29:16+00:00,vaccine acquisition sa mid year pa lalabas? mahirap ba i compute ang kikitain nyo sa pagpurchase nito kaya delay? 😳😳 spare the people this time around naman.,Quezon City,6,vaccine acquisition is yet to come out in the mid year? Is it difficult to calculate what you will earn from purchasing it hence the delay? 😳😳 just spare the people this time around.
1339179189996376064,2020-12-16 12:02:54+00:00,5 vaccines 😭😭😭😭,Quezon City,6,5 vaccines 😭😭😭😭
1338706899634507520,2020-12-15 04:46:11+00:00,never ako naniwala sa vaccine czar na yan. more like vaccine char,Quezon City,2,I never believed in that vaccine czar. more like vaccine char
1337638992729177856,2020-12-12 06:02:42+00:00,"sa ika-limang sunod na linggo, may oilpricechike na naman next week!eto estimates:gasolina  p0.50-p0.60/l⬆️diesel       p0.50-p0.60/l⬆️kerosene  p0.50-p0.60/l⬆️development sa covid 19 vaccine pa rin ang dahilan ng pagsipa ng presyo ng imported na petrolyo sa world market.",Quezon City,6,"in the fifth consecutive week, there will be another oilpricechike next week! here are the estimates: gasoline p0.50-p0.60/l⬆️ diesel p0.50-p0.60/l⬆️ kerosene p0.50-p0.60/l ⬆️development in covid 19 vaccine is still the reason for kicking up the price of imported petroleum in the world market."
1337551193015373824,2020-12-12 00:13:49+00:00,covid live updates and vaccine news: pfizer vaccine nears authorization for use via,Quezon City,6,covid live updates and vaccine news: pfizer vaccine nears authorization for use via
1368529141172080640,2021-03-07 11:49:07+00:00,"apmc, sa totoo lang medyo pointless pag pull out niyo. mahihirapan lang ulit yung mga health are workers pag nabawasan ng mga interns. plus, isang bwan na kami sa ospital. we are already exposed. bigyan niyo kaya kami ng proper ppe, vaccination, and regular swabbing diba",Quezon City,12,"apmc, it's actually a bit pointless for you to pull out. it will only be difficult again for the health workers when the number of interns is reduced. plus, we've been in the hospital for a month. we are already exposed. give us proper ppe, vaccination, and regular swabbing isn't that right"
1366370392156237824,2021-03-01 12:51:02+00:00,fda restrictions limit vaccination opportunities. htac should review data,Quezon City,12,fda restrictions limit vaccination opportunities. htac should review data
1366361337220136704,2021-03-01 12:15:03+00:00,first *legal vaccination nga raw ika ng rappler hahaha,Quezon City,12,rappler even said that it's the first *legal vaccination hahaha
1366234032535601152,2021-03-01 03:49:11+00:00,panoorin: mataas ang kumpiyansa ni b/general luisito magnaye ng pnp health service sa bakuna ng corona vac. isa si general magnaye sa pinaka-una at pinakamataas ang posisyon sa pnp na naturukan ng bakuna sa ginagawang pnp symbolic vaccination,Quezon City,12,watch: b/general luisito magnaye of pnp health service has high confidence in the corona vac vaccine. general magnaye is one of the first and highest positions in the pnp to be vaccinated in the pnp symbolic vaccination
1366203648313679872,2021-03-01 01:48:27+00:00,"sec. delfin lorenzana during the ceremonial opening of #covid19 #vaccination #sinovac in veterans memorial hospital in quezon city, #philippines march 1 2021.",Quezon City,18,"sec. delfin lorenzana during the ceremonial opening of #covid19 #vaccination #sinovac in veterans memorial hospital in quezon city, #philippines march 1 2021."
1365435658601259008,2021-02-26 22:56:44+00:00,gaga! kahit sabihin mo na bayaran ng tig 10m ang supposedly dengvaxia victims ang vaccination trust ng publiko ay di agad agad maibabalik dahil sa sensationalizing mo! fotaka!,Quezon City,12,"crazy! even if you pay 10m each to the supposedly dengvaxia victims, the trust of the public on vaccination will not be restored immediately because of your sensationalizing! you fucker!"
1363144718226350080,2021-02-20 15:13:21+00:00,may gusto ka ba ngayon? — oo! mass vaccination. no to terror law. stop the killings. defend indigenous people. no to red tagging. mapatalsik si duterte! ibalik ang abs-cbn sa ere. ✊,Quezon City,12,do you want something now - yes! mass vaccination. no to terror law. stop the killings. defend indigenous people. no to red tagging. oust duterte! bring abs-cbn back on the air. ✊
1361173471833718784,2021-02-15 04:40:19+00:00,madumb dismayed with ph vaccination delay.... wait..di ba nung nag-prepare ang duterte admin dami mo ng hadlang? isa sa mga dahilan yan kaya nahuli tayo.choosy ka kasi! epal ka pa! 2022 is not foryou 👍👍💯,Quezon City,12,madumb dismayed with ph vaccination delay .... wait.. didn't you oppose the duterte admin when they were preparing? that's one of the reasons why we were late. you're so choosy! epal ka pa! 2022 is not foryou 👍👍💯
1360566076745027584,2021-02-13 12:26:45+00:00,"as an avid movie goer (i like watching on day 1 talaga), wag muna. pagtuunan ng pansin ang vaccination. ang tanga lang.",Quezon City,12,"as an avid movie goer (i really like watching on day 1), not yet. just focus on vaccination. this is so stupid"
1359653613686038528,2021-02-11 00:00:57+00:00,vaccination card?more like vaccination cardboard.,Quezon City,12,vaccination card? more like vaccination cardboard.
1359265687911362304,2021-02-09 22:19:28+00:00,good morning pilipinas not a sign real vaccination puro simulation duterte at mga tauhan mo yayabang niyo kasi,Quezon City,12,good morning pilipinas not a sign real vaccination full of simulation duterte and your staff you're all braggarts
1358816007201058816,2021-02-08 16:32:36+00:00,quezon city secures 24 more vaccination sites via,Quezon City,12,quezon city secures 24 more vaccination sites via
1354740127508041728,2021-01-28 10:36:30+00:00,puro approved na ang eua pero napaka-tagal pa din ng vaccination roll-out sa pinas! tsk tsk!,Quezon City,12,eua is already approved but the vaccination roll-out in the philippines is still very long! tsk tsk!
1354369681344237568,2021-01-27 10:04:29+00:00,dami talagang naiimbento ng rehimen na ito na paandar. wala naman kami pake kahit saan pa siya magpaturok basta public ang vaccination niya. this will inspire confidence sa citizenry as well as putting his money where his mouth is.,Quezon City,12,this regime really does invent a lot of gimmicks. we don't care where he'll be injected as long as his vaccination is shown to the public. this will inspire confidence in citizenry as well as putting his money where his mouth is.
1351395516878209024,2021-01-19 05:06:13+00:00,"manila lgu, nagsagawa na ng simulation exercise para sa #covid19 vaccination program nito.umabot lamang ng hanggang 6 na minuto ang proseso para sa pre-registered patients habang may dagdag na oras sa mga hindi pa rehistrado.📷: ",Quezon City,12,"manila lgu, has already conducted a simulation exercise for its #covid19 vaccination program. the process only takes up to 6 minutes for pre-registered patients while there is extra time for those who have not yet registered.📷:"
1345902540890677248,2021-01-04 01:19:06+00:00,gagawin talaga lahat ng mga nasa gobyernong to para majustify yung illegal vaccination ng psg noh? everyday may pa-statement mga kampon ni duterte. 🤦♂️🤦♂️🤦♂️,Quezon City,12,everyone in this government will really do everything just to justify the illegal vaccination of psg noh? everyday duterte's camp always release a statement. 🤦♂️🤦♂️🤦♂️
1345631802812055552,2021-01-03 07:23:17+00:00,in a parallel universe siguro nasa kama pa rin ako kasi puyat ako from a saturday night party sa nectar.kaya ilapag na ang matinong vaccination program or #oustdu𓆉 na lang,Quezon City,12,in a parallel universe maybe I'm still in bed because I'm awake from a saturday night party with nectar. so just rollout the sensible vaccination program or just oust duterte
1343574870123134720,2020-12-28 15:09:46+00:00,di na ako updated pero nagstart na pala vaccination dito stn? 🤣🤣,Quezon City,12,i'm already not updated but vaccination has already started here? 🤣🤣
1340690779723816704,2020-12-20 16:09:25+00:00,"covid vaccination: to receive, or not to receive? | areté ateneo",Quezon City,12,"covid vaccination: to receive, or not to receive? | areté ateneo"
